# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 118K of event 'cycles'
# Event count (approx.): 1652674654523
#
# Children      Self  Command          Shared Object        Symbol                                                                                                                                                                       
# ........  ........  ...............  ...................  .............................................................................................................................................................................
#
     0.00%     0.00%  mariadbd         libpthread-2.28.so   [.] __condvar_confirm_wakeup
     0.00%     0.00%  mariadbd         mariadbd             [.] _ZN5tpool10task_group7executeEPNS_4taskE
     0.00%     0.00%  kworker/14:2-di  [kernel.kallsyms]    [k] process_one_work
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] cpus_share_cache
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] pud_huge
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] __fdget
     0.00%     0.00%  mariadbd         mariadbd             [.] _ZNK10Item_field12type_handlerEv
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000c9fe8c
     0.00%     0.00%  kworker/17:3-di  [kernel.kallsyms]    [k] try_to_wake_up
     0.00%     0.00%  kworker/17:3-di  [kernel.kallsyms]    [k] __wake_up_common
     0.00%     0.00%  kworker/17:3-di  [kernel.kallsyms]    [k] __wake_up_common_lock
     0.00%     0.00%  kworker/17:3-di  [kernel.kallsyms]    [k] aio_complete_rw
     0.00%     0.00%  kworker/17:3-di  [kernel.kallsyms]    [k] autoremove_wake_function
     0.00%     0.00%  kworker/17:3-di  [kernel.kallsyms]    [k] process_one_work
     0.00%     0.00%  swapper          [kernel.kallsyms]    [k] generic_smp_call_function_single_interrupt
     0.00%     0.00%  tclsh8.6         libpthread-2.28.so   [.] __pthread_getspecific
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000ca0e3f
     0.00%     0.00%  kworker/7:1-dio  [kernel.kallsyms]    [k] enqueue_entity
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] rcu_core
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] rb_insert_color
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] find_busiest_queue
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000cf9553
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000c9ee99
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000da19c8
     0.00%     0.00%  tclsh8.6         libmariadb.so.3      [.] 0x000000000002569f
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] __inc_zone_page_state
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] rcu_pending
     0.00%     0.00%  top              [kernel.kallsyms]    [k] do_task_stat
     0.00%     0.00%  top              [kernel.kallsyms]    [k] proc_single_show
     0.00%     0.00%  kworker/30:3-di  [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.00%     0.00%  kworker/4:0-dio  [kernel.kallsyms]    [k] pick_next_task_fair
     0.00%     0.00%  kworker/22:1     [kernel.kallsyms]    [k] select_task_rq_fair
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000d70304
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] get_user_pages_fast
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] __accumulate_pelt_segments
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000d9f426
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000d91abb
     0.00%     0.00%  tclsh8.6         libmariadb.so.3      [.] 0x0000000000017b82
     0.00%     0.00%  kworker/6:0-dio  [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] bh_uptodate_or_lock
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000c9f794
     0.00%     0.00%  mariadbd         mariadbd             [.] _ZN11MDL_context12acquire_lockEP11MDL_requestd
     0.00%     0.00%  mariadbd         mariadbd             [.] _ZN10DsMrr_impl10dsmrr_nextEPPv
     0.00%     0.00%  kworker/26:2-di  [kernel.kallsyms]    [k] select_task_rq_fair
     0.00%     0.00%  kswapd0          [kernel.kallsyms]    [k] xas_init_marks
     0.00%     0.00%  mariadbd         mariadbd             [.] _Z24mysql_bin_log_commit_posP3THDPyPPKc
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] rcu_all_qs
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] bio_release_pages.part.0
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000da1ebf
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] __read_swap_cache_async
     0.00%     0.00%  kworker/28:2     [kernel.kallsyms]    [k] __schedule
     0.00%     0.00%  kworker/28:2     [kernel.kallsyms]    [k] schedule
     0.00%     0.00%  kworker/7:2-dio  [kernel.kallsyms]    [k] aio_complete_rw
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] __lock_text_start
     0.00%     0.00%  kworker/25:12    [kernel.kallsyms]    [k] __schedule
     0.00%     0.00%  kworker/25:12    [kernel.kallsyms]    [k] schedule
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000ca04fa
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000da05f3
     0.00%     0.00%  swapper          [kernel.kallsyms]    [k] migrate_task_rq_fair
     0.00%     0.00%  swapper          [kernel.kallsyms]    [k] ttwu_queue_wakelist
     0.00%     0.00%  kworker/27:4-di  [kernel.kallsyms]    [k] aio_complete_rw
     0.00%     0.00%  kworker/31:2     [kernel.kallsyms]    [k] __schedule
     0.00%     0.00%  kworker/31:2     [kernel.kallsyms]    [k] schedule
     0.00%     0.00%  tclsh8.6         libmariadb.so.3      [.] 0x000000000001a6be
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000a95510
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000768657
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000d9d087
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000da1f88
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] tick_do_update_jiffies64.part.0
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x00000000006df751
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] __list_del_entry_valid
     0.00%     0.00%  tclsh8.6         libmariadb.so.3      [.] 0x000000000001b304
     0.00%     0.00%  tclsh8.6         libmariadb.so.3      [.] 0x0000000000025285
     0.00%     0.00%  swapper          [kernel.kallsyms]    [k] dequeue_entity
     0.00%     0.00%  kswapd0          [kernel.kallsyms]    [k] smp_call_function_many_cond
     0.00%     0.00%  kswapd0          [kernel.kallsyms]    [k] flush_tlb_mm_range
     0.00%     0.00%  kswapd0          [kernel.kallsyms]    [k] on_each_cpu_cond_mask
     0.00%     0.00%  kswapd0          [kernel.kallsyms]    [k] pmdp_clear_flush_young
     0.00%     0.00%  swapper          [kernel.kallsyms]    [k] wake_up_process
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000d1e0b0
     0.00%     0.00%  kworker/24:3     [kernel.kallsyms]    [k] __schedule
     0.00%     0.00%  kworker/24:3     [kernel.kallsyms]    [k] schedule
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] resched_curr
     0.00%     0.00%  mariadbd         mariadbd             [.] _ZN10DsMrr_impl20close_second_handlerEv
     0.00%     0.00%  kworker/5:4-dio  [kernel.kallsyms]    [k] iomap_dio_complete_work
     0.00%     0.00%  swapper          [kernel.kallsyms]    [k] rcu_dynticks_eqs_exit
     0.00%     0.00%  tclsh8.6         libmariadb.so.3      [.] 0x0000000000022def
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000ea8d83
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] blk_kick_flush
     0.00%     0.00%  kworker/7:1-dio  [kernel.kallsyms]    [k] select_task_rq_fair
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]    [k] iomap_apply
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]    [k] bmap
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]    [k] iomap_bmap
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]    [k] jbd2_journal_bmap
     0.00%     0.00%  kworker/28:2     [kernel.kallsyms]    [k] __wake_up_common
     0.00%     0.00%  kworker/28:2     [kernel.kallsyms]    [k] __wake_up_common_lock
     0.00%     0.00%  kworker/28:2     [kernel.kallsyms]    [k] aio_complete_rw
     0.00%     0.00%  kworker/28:2     [kernel.kallsyms]    [k] autoremove_wake_function
     0.00%     0.00%  kworker/28:2     [kernel.kallsyms]    [k] try_to_wake_up
     0.00%     0.00%  mariadbd         mariadbd             [.] _ZN23Mrr_simple_index_reader13refill_bufferEb
     0.00%     0.00%  kworker/19:2-di  [kernel.kallsyms]    [k] autoremove_wake_function
     0.00%     0.00%  kworker/19:2-di  [kernel.kallsyms]    [k] try_to_wake_up
     0.00%     0.00%  kworker/26:2-di  [kernel.kallsyms]    [k] wq_worker_running
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] ktime_get_coarse_real_ts64
     0.00%     0.00%  kworker/8:0      [kernel.kallsyms]    [k] autoremove_wake_function
     0.00%     0.00%  kworker/8:0      [kernel.kallsyms]    [k] __wake_up_common
     0.00%     0.00%  kworker/8:0      [kernel.kallsyms]    [k] __wake_up_common_lock
     0.00%     0.00%  kworker/8:0      [kernel.kallsyms]    [k] aio_complete_rw
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000d90d9f
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] sched_clock
     0.00%     0.00%  kswapd0          [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000a952dd
     0.00%     0.00%  kworker/19:2-di  [kernel.kallsyms]    [k] aio_complete
     0.00%     0.00%  kworker/19:2-di  [kernel.kallsyms]    [k] _raw_spin_lock_irqsave
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] __sysvec_call_function
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] is_cpu_allowed
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] xas_clear_mark
     0.00%     0.00%  mariadbd         mariadbd             [.] _ZN17Opt_trace_context26enable_tracing_if_requiredEv
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] should_fail_bio
     0.00%     0.00%  tclsh8.6         libtcl8.6.so         [.] TclpFree
     0.00%     0.00%  tclsh8.6         libmariadb.so.3      [.] 0x0000000000024057
     0.00%     0.00%  mariadbd         mariadbd             [.] _ZN3THD22set_examined_row_countEy
     0.00%     0.00%  kworker/15:2     [kernel.kallsyms]    [k] iomap_dio_complete_work
     0.00%     0.00%  kworker/9:3      [kernel.kallsyms]    [k] aio_complete_rw
     0.00%     0.00%  kworker/23:3-di  [kernel.kallsyms]    [k] kthread
     0.00%     0.00%  kworker/23:3-di  [kernel.kallsyms]    [k] ret_from_fork
     0.00%     0.00%  kworker/23:3-di  [kernel.kallsyms]    [k] worker_thread
     0.00%     0.00%  swapper          [kernel.kallsyms]    [k] update_pvclock_gtod
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000c9f4e0
     0.00%     0.00%  mariadbd         mariadbd             [.] syscall@plt
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] generic_write_check_limits
     0.00%     0.00%  swapper          [kernel.kallsyms]    [k] hrtick_update
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000c9d501
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] iov_iter_alignment
     0.00%     0.00%  kworker/10:3     [kernel.kallsyms]    [k] __schedule
     0.00%     0.00%  kworker/10:3     [kernel.kallsyms]    [k] schedule
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000d77894
     0.00%     0.00%  mariadbd         mariadbd             [.] _Z12unique_tableP3THDP10TABLE_LISTS2_j
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000c9f919
     0.00%     0.00%  swapper          [kernel.kallsyms]    [k] hrtimer_run_queues
     0.00%     0.00%  tclsh8.6         libmariadb.so.3      [.] 0x000000000001afb0
     0.00%     0.00%  kworker/30:3-di  [kernel.kallsyms]    [k] iomap_dio_complete
     0.00%     0.00%  kworker/30:3-di  [kernel.kallsyms]    [k] iomap_dio_complete_work
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] blkcg_iolatency_done_bio
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] __get_user_pages
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] get_user_pages_unlocked
     0.00%     0.00%  kworker/10:2     [kernel.kallsyms]    [k] kthread
     0.00%     0.00%  kworker/10:2     [kernel.kallsyms]    [k] ret_from_fork
     0.00%     0.00%  kworker/10:2     [kernel.kallsyms]    [k] worker_thread
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] timespec64_add_safe
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] __mod_zone_page_state
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000da1287
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000c8613d
     0.00%     0.00%  kworker/15:2     [kernel.kallsyms]    [k] aio_complete_rw
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000d920c0
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] error_entry
     0.00%     0.00%  kworker/17:3-di  [kernel.kallsyms]    [k] __schedule
     0.00%     0.00%  kworker/17:3-di  [kernel.kallsyms]    [k] schedule
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000da05e6
     0.00%     0.00%  swapper          [kernel.kallsyms]    [k] blk_mq_put_tag
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000dd2971
     0.00%     0.00%  tclsh8.6         libmariadb.so.3      [.] 0x0000000000024727
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000d92bf1
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] blk_mq_add_to_requeue_list
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] note_gp_changes
     0.00%     0.00%  kworker/28:0-di  [kernel.kallsyms]    [k] process_one_work
     0.00%     0.00%  mariadbd         mariadbd             [.] _ZN10Yacc_state5resetEv
     0.00%     0.00%  kworker/0:4-dio  [kernel.kallsyms]    [k] __wake_up_common
     0.00%     0.00%  kworker/0:4-dio  [kernel.kallsyms]    [k] __wake_up_common_lock
     0.00%     0.00%  kworker/0:4-dio  [kernel.kallsyms]    [k] autoremove_wake_function
     0.00%     0.00%  kworker/0:4-dio  [kernel.kallsyms]    [k] try_to_wake_up
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000dd3e85
     0.00%     0.00%  mariadbd         mariadbd             [.] _ZN4JOIN15optimize_stage2Ev
     0.00%     0.00%  tclsh8.6         libmariadb.so.3      [.] 0x0000000000025271
     0.00%     0.00%  swapper          [kernel.kallsyms]    [k] rcu_segcblist_ready_cbs
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] wbt_inflight_cb
     0.00%     0.00%  kworker/9:1      [kernel.kallsyms]    [k] ttwu_queue_wakelist
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] ext4_nonda_switch
     0.00%     0.00%  tclsh8.6         libmariatcl0.1.so    [.] Mariatcl_Exec
     0.00%     0.00%  kworker/10:1-di  [kernel.kallsyms]    [k] __wake_up_common_lock
     0.00%     0.00%  mariadbd         libpthread-2.28.so   [.] _pthread_cleanup_push
     0.00%     0.00%  tclsh8.6         libmariadb.so.3      [.] 0x000000000001a973
     0.00%     0.00%  mariadbd         mariadbd             [.] _ZN23Mrr_simple_index_reader8get_nextEPPv
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000d9bade
     0.00%     0.00%  mariadbd         mariadbd             [.] _ZN24Item_bool_rowready_func27cleanupEv
     0.00%     0.00%  kworker/1:2      [kernel.kallsyms]    [k] __wake_up_common
     0.00%     0.00%  kworker/1:2      [kernel.kallsyms]    [k] __wake_up_common_lock
     0.00%     0.00%  mariadbd         mariadbd             [.] _ZThn136_N12Item_splocal14append_for_logEP3THDP6String
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000da1a28
     0.00%     0.00%  kworker/19:1     [kernel.kallsyms]    [k] __schedule
     0.00%     0.00%  kworker/19:1     [kernel.kallsyms]    [k] schedule
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000d9c267
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000d4ded2
     0.00%     0.00%  kworker/5:1H-kb  [kernel.kallsyms]    [k] kthread
     0.00%     0.00%  kworker/5:1H-kb  [kernel.kallsyms]    [k] ret_from_fork
     0.00%     0.00%  kworker/5:1H-kb  [kernel.kallsyms]    [k] worker_thread
     0.00%     0.00%  kworker/5:4-dio  [kernel.kallsyms]    [k] ttwu_queue_wakelist
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000eb5960
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000cd04c1
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000da0158
     0.00%     0.00%  kworker/13:0     [kernel.kallsyms]    [k] select_task_rq_fair
     0.00%     0.00%  kworker/27:1-di  [kernel.kallsyms]    [k] aio_complete_rw
     0.00%     0.00%  kworker/13:0     [kernel.kallsyms]    [k] iomap_dio_complete_work
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000da210e
     0.00%     0.00%  kworker/7:1-dio  [kernel.kallsyms]    [k] update_curr
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000c9f312
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] obj_cgroup_uncharge
     0.00%     0.00%  mariadbd         mariadbd             [.] _ZN16Lex_input_stream13lex_one_tokenEP7YYSTYPEP3THD
     0.00%     0.00%  kworker/14:1-di  [kernel.kallsyms]    [k] __wake_up_common_lock
     0.00%     0.00%  kworker/31:2     [kernel.kallsyms]    [k] iomap_dio_complete
     0.00%     0.00%  kworker/31:2     [kernel.kallsyms]    [k] iomap_dio_complete_work
     0.00%     0.00%  swapper          [kernel.kallsyms]    [k] mempool_kfree
     0.00%     0.00%  tclsh8.6         libmariadb.so.3      [.] 0x00000000000254a8
     0.00%     0.00%  mariadbd         mariadbd             [.] _ZN16Diagnostics_area22reset_diagnostics_areaEv
     0.00%     0.00%  tclsh8.6         libmariadb.so.3      [.] 0x000000000001aa68
     0.00%     0.00%  kworker/7:2-dio  [kernel.kallsyms]    [k] __wake_up_common
     0.00%     0.00%  kworker/7:2-dio  [kernel.kallsyms]    [k] __wake_up_common_lock
     0.00%     0.00%  kworker/7:2-dio  [kernel.kallsyms]    [k] autoremove_wake_function
     0.00%     0.00%  kworker/7:2-dio  [kernel.kallsyms]    [k] try_to_wake_up
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] workingset_age_nonresident
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] workingset_activation
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] kick_ilb
     0.00%     0.00%  kworker/4:3      [kernel.kallsyms]    [k] enqueue_task_fair
     0.00%     0.00%  kworker/4:3      [kernel.kallsyms]    [k] __wake_up_common
     0.00%     0.00%  kworker/4:3      [kernel.kallsyms]    [k] __wake_up_common_lock
     0.00%     0.00%  kworker/4:3      [kernel.kallsyms]    [k] aio_complete_rw
     0.00%     0.00%  kworker/4:3      [kernel.kallsyms]    [k] autoremove_wake_function
     0.00%     0.00%  kworker/4:3      [kernel.kallsyms]    [k] process_one_work
     0.00%     0.00%  kworker/4:3      [kernel.kallsyms]    [k] try_to_wake_up
     0.00%     0.00%  kworker/4:3      [kernel.kallsyms]    [k] ttwu_do_activate
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000cacee9
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]    [k] iomap_dio_complete
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]    [k] iomap_dio_complete_work
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000d70d4a
     0.00%     0.00%  tclsh8.6         libmariadb.so.3      [.] 0x00000000000246aa
     0.00%     0.00%  swapper          [kernel.kallsyms]    [k] mempool_free_slab
     0.00%     0.00%  kworker/15:2     [kernel.kallsyms]    [k] __wake_up_common_lock
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000d68051
     0.00%     0.00%  kworker/16:4-di  [kernel.kallsyms]    [k] aio_complete_rw
     0.00%     0.00%  kswapd0          [kernel.kallsyms]    [k] percpu_counter_add_batch
     0.00%     0.00%  kswapd0          [kernel.kallsyms]    [k] ext4_es_free_extent
     0.00%     0.00%  kworker/11:2     [kernel.kallsyms]    [k] __schedule
     0.00%     0.00%  kworker/11:2     [kernel.kallsyms]    [k] schedule
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000d78a54
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000c9f194
     0.00%     0.00%  kworker/5:4-dio  [kernel.kallsyms]    [k] iomap_dio_complete
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000ca0e0e
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] __es_find_extent_range
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000eb5982
     0.00%     0.00%  kworker/20:2-di  [kernel.kallsyms]    [k] update_load_avg
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] skb_free_head
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] memcpy_fromio
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] __x86_indirect_thunk_r15
     0.00%     0.00%  tclsh8.6         libmariadb.so.3      [.] 0x00000000000256a3
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] default_send_IPI_mask_sequence_phys
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000d9c20c
     0.00%     0.00%  mariadbd         mariadbd             [.] _ZNK8MDL_lock15MDL_backup_lock33incompatible_waiting_types_bitmapEv
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000cd0477
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] policy_nodemask
     0.00%     0.00%  mariadbd         mariadbd             [.] _ZN10Item_field13save_in_fieldEP5Fieldb
     0.00%     0.00%  swapper          [kernel.kallsyms]    [k] __ghes_peek_estatus.isra.0
     0.00%     0.00%  swapper          [kernel.kallsyms]    [k] ghes_poll_func
     0.00%     0.00%  swapper          [kernel.kallsyms]    [k] ghes_proc
     0.00%     0.00%  kworker/22:1     [kernel.kallsyms]    [k] update_curr
     0.00%     0.00%  kworker/22:1     [kernel.kallsyms]    [k] dequeue_entity
     0.00%     0.00%  kworker/22:1     [kernel.kallsyms]    [k] dequeue_task_fair
     0.00%     0.00%  mariadbd         mariadbd             [.] _ZNK9Field_int23type_numeric_attributesEv
     0.00%     0.00%  mariadbd         mariadbd             [.] _ZNSt6chrono3_V212system_clock3nowEv@plt
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] nvme_complete_rq
     0.00%     0.00%  mariadbd         mariadbd             [.] _ZNK10Field_long12type_handlerEv
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] error_return
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000d9b481
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] dma_direct_unmap_sg
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000c30521
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] pvclock_gtod_notify
     0.00%     0.00%  swapper          [kernel.kallsyms]    [k] perf_swevent_start
     0.00%     0.00%  kworker/18:2-di  [kernel.kallsyms]    [k] pick_next_task_fair
     0.00%     0.00%  kworker/10:1-di  [kernel.kallsyms]    [k] __schedule
     0.00%     0.00%  kworker/10:1-di  [kernel.kallsyms]    [k] schedule
     0.00%     0.00%  kworker/16:2     [kernel.kallsyms]    [k] __irqentry_text_start
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000cd06c8
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] __update_blocked_others
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] blk_rq_init
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] dput
     0.00%     0.00%  perf             [kernel.kallsyms]    [k] do_syscall_64
     0.00%     0.00%  perf             [kernel.kallsyms]    [k] entry_SYSCALL_64_after_hwframe
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000da0117
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] should_failslab
     0.00%     0.00%  tclsh8.6         libmariadb.so.3      [.] 0x000000000001a66b
     0.00%     0.00%  kworker/14:1-di  [kernel.kallsyms]    [k] pick_next_task_fair
     0.00%     0.00%  tclsh8.6         libmariadb.so.3      [.] 0x000000000002406f
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000c30880
     0.00%     0.00%  tclsh8.6         [kernel.kallsyms]    [k] nohz_newidle_balance
     0.00%     0.00%  kworker/7:1-dio  [kernel.kallsyms]    [k] _raw_spin_lock
     0.00%     0.00%  kworker/26:2-di  [kernel.kallsyms]    [k] kthread_data
     0.00%     0.00%  tclsh8.6         libmariadb.so.3      [.] 0x000000000001aa7a
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000704570
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000ce7577
     0.00%     0.00%  kworker/27:4-di  [kernel.kallsyms]    [k] set_next_entity
     0.00%     0.00%  kworker/27:4-di  [kernel.kallsyms]    [k] pick_next_task_fair
     0.00%     0.00%  swapper          [kernel.kallsyms]    [k] blk_stat_timer_fn
     0.00%     0.00%  perf             [kernel.kallsyms]    [k] generic_perform_write
     0.00%     0.00%  perf             [kernel.kallsyms]    [k] ext4_buffered_write_iter
     0.00%     0.00%  perf             [kernel.kallsyms]    [k] ksys_write
     0.00%     0.00%  perf             [kernel.kallsyms]    [k] new_sync_write
     0.00%     0.00%  perf             [kernel.kallsyms]    [k] vfs_write
     0.00%     0.00%  mariadbd         mariadbd             [.] _ZN3THD16sp_fix_func_itemEPP4Item
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000cf8d0f
     0.00%     0.00%  swapper          [kernel.kallsyms]    [k] find_busiest_queue
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000d39e87
     0.00%     0.00%  tclsh8.6         libmariadb.so.3      [.] 0x0000000000023ea8
     0.00%     0.00%  kworker/13:0     [kernel.kallsyms]    [k] update_irq_load_avg
     0.00%     0.00%  kworker/13:0     [kernel.kallsyms]    [k] update_rq_clock_task
     0.00%     0.00%  kworker/15:2     [kernel.kallsyms]    [k] ext4_dio_write_end_io
     0.00%     0.00%  kworker/15:2     [kernel.kallsyms]    [k] iomap_dio_complete
     0.00%     0.00%  mariadbd         libstdc++.so.6.0.25  [.] _ZNSt18condition_variable10notify_oneEv
     0.00%     0.00%  mariadbd         [kernel.kallsyms]    [k] __sbq_wake_up
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000ccf2be
     0.00%     0.00%  mariadbd         libpthread-2.28.so   [.] _pthread_cleanup_pop
     0.00%     0.00%  kworker/1:1-dio  [kernel.kallsyms]    [k] aio_complete_rw
     0.00%     0.00%  mariadbd         mariadbd             [.] 0x0000000000c3052c
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]    [k] crc32c_pcl_intel_update
     0.00%     0.00%  jbd2/nvme3n1p4-  [kernel.kallsyms]    [k] jbd2_block_tag_csum_set
