# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 3335142184817
#
# Children      Self  Command          Shared Object                       Symbol                                                                                                                                                                                                         
# ........  ........  ...............  ..................................  ...............................................................................................................................................................................................................
#
    47.95%     0.05%  Executor task l  [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
    47.90%     0.05%  Executor task l  [kernel.kallsyms]                   [k] do_syscall_64
    36.48%     0.04%  Executor task l  [kernel.kallsyms]                   [k] ksys_read
    36.20%     0.09%  Executor task l  [kernel.kallsyms]                   [k] vfs_read
    35.85%     0.09%  Executor task l  [kernel.kallsyms]                   [k] new_sync_read
    35.67%     0.51%  Executor task l  [kernel.kallsyms]                   [k] filemap_read
    26.73%     0.17%  Executor task l  [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
    26.36%     0.06%  Executor task l  [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
    24.96%    24.12%  Executor task l  [kernel.kallsyms]                   [k] copy_user_generic_string
    24.13%     0.35%  Executor task l  [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
    23.67%     0.61%  Executor task l  [kernel.kallsyms]                   [k] hrtimer_interrupt
    22.60%     0.07%  Executor task l  [kernel.kallsyms]                   [k] copy_page_to_iter
    22.53%     0.13%  Executor task l  [kernel.kallsyms]                   [k] copy_page_to_iter_iovec
    20.94%     0.49%  Executor task l  [kernel.kallsyms]                   [k] __hrtimer_run_queues
    20.44%     0.04%  Executor task l  [kernel.kallsyms]                   [k] __run_hrtimer
    19.49%     0.08%  Executor task l  [kernel.kallsyms]                   [k] tick_sched_timer
    18.38%     0.08%  Executor task l  [kernel.kallsyms]                   [k] tick_sched_handle
    18.18%     0.74%  Executor task l  [kernel.kallsyms]                   [k] update_process_times
    13.64%     0.71%  Executor task l  [kernel.kallsyms]                   [k] scheduler_tick
    12.17%     0.12%  Executor task l  [kernel.kallsyms]                   [k] filemap_get_pages
    10.79%     0.20%  Executor task l  [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     9.42%     0.01%  Executor task l  [kernel.kallsyms]                   [k] ksys_write
     9.36%     0.06%  Executor task l  [kernel.kallsyms]                   [k] vfs_write
     9.28%     0.02%  Executor task l  [kernel.kallsyms]                   [k] new_sync_write
     9.25%     0.02%  Executor task l  [kernel.kallsyms]                   [k] ext4_buffered_write_iter
     8.62%     0.07%  Executor task l  [kernel.kallsyms]                   [k] generic_perform_write
     6.29%     0.80%  Executor task l  [kernel.kallsyms]                   [k] task_tick_fair
     5.85%     0.04%  Executor task l  [kernel.kallsyms]                   [k] add_to_page_cache_lru
     5.20%     0.54%  Executor task l  [kernel.kallsyms]                   [k] perf_event_task_tick
     5.18%     0.42%  Executor task l  [kernel.kallsyms]                   [k] __alloc_pages
     4.66%     2.35%  Executor task l  [kernel.kallsyms]                   [k] perf_adjust_freq_unthr_context
     4.35%     0.45%  Executor task l  [kernel.kallsyms]                   [k] __add_to_page_cache_locked
     4.10%     0.21%  Executor task l  [kernel.kallsyms]                   [k] get_page_from_freelist
     4.02%     0.03%  Executor task l  [kernel.kallsyms]                   [k] asm_exc_page_fault
     3.88%     0.01%  Executor task l  [kernel.kallsyms]                   [k] exc_page_fault
     3.80%     0.01%  Executor task l  [kernel.kallsyms]                   [k] do_user_addr_fault
     3.66%     0.08%  Executor task l  [kernel.kallsyms]                   [k] ext4_da_write_begin
     3.57%     0.01%  Executor task l  [kernel.kallsyms]                   [k] handle_mm_fault
     3.50%     0.04%  Executor task l  [kernel.kallsyms]                   [k] __handle_mm_fault
     3.45%     0.03%  Executor task l  [kernel.kallsyms]                   [k] do_anonymous_page
     2.94%     0.00%  kswapd0          [kernel.kallsyms]                   [k] kswapd
     2.94%     0.00%  kswapd0          [kernel.kallsyms]                   [k] kthread
     2.94%     0.00%  kswapd0          [kernel.kallsyms]                   [k] ret_from_fork
     2.94%     0.00%  kswapd0          [kernel.kallsyms]                   [k] balance_pgdat
     2.94%     0.04%  Executor task l  [kernel.kallsyms]                   [k] read_pages
     2.93%     0.00%  kswapd0          [kernel.kallsyms]                   [k] shrink_node
     2.93%     0.01%  kswapd0          [kernel.kallsyms]                   [k] shrink_node_memcgs
     2.76%     0.00%  kswapd0          [kernel.kallsyms]                   [k] shrink_lruvec
     2.69%     0.09%  Executor task l  [kernel.kallsyms]                   [k] copy_page_from_iter_atomic
     2.67%     0.01%  kswapd0          [kernel.kallsyms]                   [k] shrink_inactive_list
     2.59%     0.03%  Executor task l  [kernel.kallsyms]                   [k] alloc_pages_vma
     2.55%     1.18%  Executor task l  [kernel.kallsyms]                   [k] update_load_avg
     2.21%     0.11%  kswapd0          [kernel.kallsyms]                   [k] shrink_page_list
     2.06%     0.31%  Executor task l  [kernel.kallsyms]                   [k] rmqueue
     1.98%     0.20%  Executor task l  [kernel.kallsyms]                   [k] ext4_mpage_readpages
     1.94%     0.01%  Executor task l  [kernel.kallsyms]                   [k] amd_pmu_disable_all
     1.92%     1.92%  Executor task l  [kernel.kallsyms]                   [k] native_queued_spin_lock_slowpath.part.0
     1.80%     0.09%  Executor task l  [kernel.kallsyms]                   [k] ext4_da_write_end
     1.71%     0.02%  Executor task l  [kernel.kallsyms]                   [k] kernel_init_free_pages.part.0
     1.69%     1.63%  Executor task l  [kernel.kallsyms]                   [k] clear_page_rep
     1.65%     1.01%  Executor task l  [kernel.kallsyms]                   [k] update_curr
     1.58%     0.00%  Executor task l  [kernel.kallsyms]                   [k] grab_cache_page_write_begin
     1.57%     0.06%  Executor task l  [kernel.kallsyms]                   [k] __mark_inode_dirty
     1.56%     0.21%  Executor task l  [kernel.kallsyms]                   [k] __irq_exit_rcu
     1.56%     0.03%  Executor task l  [kernel.kallsyms]                   [k] pagecache_get_page
     1.52%     0.05%  Executor task l  [kernel.kallsyms]                   [k] __block_write_begin_int
     1.51%     0.77%  Executor task l  [kernel.kallsyms]                   [k] account_user_time
     1.47%     1.28%  Executor task l  [kernel.kallsyms]                   [k] x86_pmu_disable_all
     1.46%     0.04%  Executor task l  [kernel.kallsyms]                   [k] generic_write_end
     1.46%     0.00%  Executor task l  [kernel.kallsyms]                   [k] asm_common_interrupt
     1.45%     0.02%  Executor task l  [kernel.kallsyms]                   [k] common_interrupt
     1.42%     0.03%  Executor task l  [kernel.kallsyms]                   [k] ext4_dirty_inode
     1.37%     0.18%  Executor task l  [kernel.kallsyms]                   [k] lru_cache_add
     1.36%     0.25%  Executor task l  [kernel.kallsyms]                   [k] _raw_spin_lock_irq
     1.34%     0.92%  Executor task l  [kernel.kallsyms]                   [k] rmqueue_bulk
     1.34%     0.76%  Executor task l  [kernel.kallsyms]                   [k] xas_load
     1.28%     0.03%  Executor task l  [kernel.kallsyms]                   [k] __common_interrupt
     1.28%     1.24%  Executor task l  [kernel.kallsyms]                   [k] ktime_get_update_offsets_now
     1.26%     0.15%  Executor task l  [kernel.kallsyms]                   [k] rcu_sched_clock_irq
