# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 2090296952021
#
# Children      Self  Command          Shared Object                       Symbol                                                                                                                                                                                               
# ........  ........  ...............  ..................................  .....................................................................................................................................................................................................
#
    38.42%     0.09%  Executor task l  [kernel.kallsyms]                   [k] asm_sysvec_apic_timer_interrupt
    37.26%     0.06%  Executor task l  [kernel.kallsyms]                   [k] sysvec_apic_timer_interrupt
    32.72%     0.36%  Executor task l  [kernel.kallsyms]                   [k] __sysvec_apic_timer_interrupt
    32.09%     0.73%  Executor task l  [kernel.kallsyms]                   [k] hrtimer_interrupt
    28.07%     0.65%  Executor task l  [kernel.kallsyms]                   [k] __hrtimer_run_queues
    27.42%     0.06%  Executor task l  [kernel.kallsyms]                   [k] __run_hrtimer
    26.37%     0.05%  Executor task l  [kernel.kallsyms]                   [k] tick_sched_timer
    24.91%     0.05%  Executor task l  [kernel.kallsyms]                   [k] tick_sched_handle
    24.78%     1.00%  Executor task l  [kernel.kallsyms]                   [k] update_process_times
    18.45%     0.73%  Executor task l  [kernel.kallsyms]                   [k] scheduler_tick
    15.60%     0.04%  Executor task l  [kernel.kallsyms]                   [k] entry_SYSCALL_64_after_hwframe
    15.56%     0.04%  Executor task l  [kernel.kallsyms]                   [k] do_syscall_64
     9.07%     0.01%  Executor task l  [kernel.kallsyms]                   [k] ksys_read
     8.95%     0.04%  Executor task l  [kernel.kallsyms]                   [k] vfs_read
     8.83%     0.06%  Executor task l  [kernel.kallsyms]                   [k] new_sync_read
     8.73%     0.13%  Executor task l  [kernel.kallsyms]                   [k] filemap_read
     8.61%     0.99%  Executor task l  [kernel.kallsyms]                   [k] task_tick_fair
     7.09%     0.65%  Executor task l  [kernel.kallsyms]                   [k] perf_event_task_tick
     6.44%     2.83%  Executor task l  [kernel.kallsyms]                   [k] perf_adjust_freq_unthr_context
     4.61%     0.03%  Executor task l  [kernel.kallsyms]                   [k] copy_page_to_iter
     4.59%     4.45%  Executor task l  [kernel.kallsyms]                   [k] copy_user_generic_string
     4.59%     0.06%  Executor task l  [kernel.kallsyms]                   [k] copy_page_to_iter_iovec
     3.81%     0.03%  Executor task l  [kernel.kallsyms]                   [k] filemap_get_pages
     3.77%     0.42%  Executor task l  [kernel.kallsyms]                   [k] __irq_exit_rcu
     3.77%     1.51%  Executor task l  [kernel.kallsyms]                   [k] update_load_avg
     3.14%     0.02%  Executor task l  [kernel.kallsyms]                   [k] amd_pmu_disable_all
     3.14%     0.00%  Executor task l  [kernel.kallsyms]                   [k] __x64_sys_openat
     3.13%     0.00%  Executor task l  [kernel.kallsyms]                   [k] do_sys_openat2
     2.96%     0.53%  Executor task l  [kernel.kallsyms]                   [k] __softirqentry_text_start
     2.83%     0.02%  Executor task l  [kernel.kallsyms]                   [k] do_filp_open
     2.81%     0.02%  Executor task l  [kernel.kallsyms]                   [k] path_openat
     2.70%     1.33%  Executor task l  [kernel.kallsyms]                   [k] account_user_time
     2.54%     0.03%  Executor task l  [kernel.kallsyms]                   [k] page_cache_ra_unbounded
     2.12%     0.00%  swapper          [kernel.kallsyms]                   [k] cpu_startup_entry
     2.12%     0.00%  swapper          [kernel.kallsyms]                   [k] secondary_startup_64_no_verify
     2.12%     1.93%  Executor task l  [kernel.kallsyms]                   [k] x86_pmu_disable_all
     2.12%     0.01%  swapper          [kernel.kallsyms]                   [k] do_idle
     2.11%     2.03%  Executor task l  [kernel.kallsyms]                   [k] ktime_get_update_offsets_now
     2.03%     1.40%  Executor task l  [kernel.kallsyms]                   [k] update_curr
     1.95%     0.17%  Executor task l  [kernel.kallsyms]                   [k] exit_to_user_mode_prepare
     1.94%     0.01%  swapper          [kernel.kallsyms]                   [k] cpuidle_idle_call
     1.71%     0.00%  swapper          [kernel.kallsyms]                   [k] cpuidle_enter
     1.71%     0.04%  swapper          [kernel.kallsyms]                   [k] cpuidle_enter_state
     1.51%     0.24%  Executor task l  [kernel.kallsyms]                   [k] rcu_sched_clock_irq
     1.50%     0.15%  Executor task l  [kernel.kallsyms]                   [k] rcu_core
     1.46%     0.00%  Executor task l  [kernel.kallsyms]                   [k] irqentry_exit_to_user_mode
