# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 1M of event 'cycles'
# Event count (approx.): 7674120834030
#
# Children      Self  Command          Shared Object      Symbol                                             
# ........  ........  ...............  .................  ...................................................
#
    38.50%     0.34%  java             [kernel.kallsyms]  [k] asm_exc_page_fault
    36.28%     0.45%  java             [kernel.kallsyms]  [k] exc_page_fault
    33.04%     0.47%  java             [kernel.kallsyms]  [k] do_user_addr_fault
    26.68%     1.16%  java             [kernel.kallsyms]  [k] handle_mm_fault
    22.76%     4.89%  java             [kernel.kallsyms]  [k] __handle_mm_fault
    19.10%     0.01%  LocalJobRunner   [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
    19.08%     0.01%  LocalJobRunner   [kernel.kallsyms]  [k] do_syscall_64
    13.84%     0.22%  java             [kernel.kallsyms]  [k] migrate_misplaced_page
    12.38%     0.12%  LocalJobRunner   [kernel.kallsyms]  [k] asm_exc_page_fault
    11.57%     0.77%  java             [kernel.kallsyms]  [k] migrate_pages
    11.36%     0.08%  LocalJobRunner   [kernel.kallsyms]  [k] exc_page_fault
    10.70%     0.15%  LocalJobRunner   [kernel.kallsyms]  [k] do_user_addr_fault
     9.93%     0.23%  LocalJobRunner   [kernel.kallsyms]  [k] handle_mm_fault
     9.08%     1.07%  LocalJobRunner   [kernel.kallsyms]  [k] __handle_mm_fault
     9.04%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] __x64_sys_read
     9.04%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] ksys_read
     9.04%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] vfs_read
     9.03%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] new_sync_read
     9.03%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] ext4_file_read_iter
     9.03%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] generic_file_read_iter
     9.03%     0.13%  LocalJobRunner   [kernel.kallsyms]  [k] filemap_read
     8.66%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] __x64_sys_write
     8.66%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] ksys_write
     8.65%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] vfs_write
     8.65%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] new_sync_write
     8.65%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] ext4_file_write_iter
     8.65%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] ext4_buffered_write_iter
     8.62%     0.02%  LocalJobRunner   [kernel.kallsyms]  [k] generic_perform_write
     7.85%     7.67%  LocalJobRunner   [kernel.kallsyms]  [k] copy_user_enhanced_fast_string
     4.77%     0.15%  LocalJobRunner   [kernel.kallsyms]  [k] __alloc_pages
     4.60%     0.36%  LocalJobRunner   [kernel.kallsyms]  [k] get_page_from_freelist
     4.57%     4.53%  java             [kernel.kallsyms]  [k] down_read_trylock
     4.33%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     4.29%     0.01%  LocalJobRunner   [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     3.93%     0.02%  LocalJobRunner   [kernel.kallsyms]  [k] ext4_da_write_begin
     3.88%     0.09%  LocalJobRunner   [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     3.76%     0.01%  LocalJobRunner   [kernel.kallsyms]  [k] irqentry_exit
     3.76%     0.01%  LocalJobRunner   [kernel.kallsyms]  [k] irqentry_exit_to_user_mode
     3.67%     0.01%  java             [kernel.kallsyms]  [k] move_to_new_page
     3.65%     0.01%  java             [kernel.kallsyms]  [k] migrate_page
     3.65%     0.01%  java             [kernel.kallsyms]  [k] rmap_walk
     3.57%     0.00%  swapper          [kernel.kallsyms]  [k] secondary_startup_64_no_verify
     3.57%     0.00%  swapper          [kernel.kallsyms]  [k] cpu_startup_entry
     3.57%     0.01%  swapper          [kernel.kallsyms]  [k] do_idle
     3.52%     3.50%  LocalJobRunner   [kernel.kallsyms]  [k] clear_page_erms
     3.52%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] task_work_run
     3.51%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] task_numa_work
     3.51%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] change_prot_numa
     3.50%     0.00%  swapper          [kernel.kallsyms]  [k] start_secondary
     3.38%     0.00%  swapper          [kernel.kallsyms]  [k] cpuidle_enter
     3.38%     0.00%  swapper          [kernel.kallsyms]  [k] cpuidle_enter_state
     3.32%     3.32%  swapper          [kernel.kallsyms]  [k] mwait_idle_with_hints.constprop.0
     3.26%     0.25%  java             [kernel.kallsyms]  [k] rmap_walk_anon
     3.17%     3.02%  LocalJobRunner   [kernel.kallsyms]  [k] change_protection
     3.13%     0.01%  LocalJobRunner   [kernel.kallsyms]  [k] grab_cache_page_write_begin
     3.13%     0.05%  LocalJobRunner   [kernel.kallsyms]  [k] pagecache_get_page
     3.08%     0.20%  LocalJobRunner   [kernel.kallsyms]  [k] add_to_page_cache_lru
     3.04%     0.01%  java             [kernel.kallsyms]  [k] asm_sysvec_apic_timer_interrupt
     2.99%     0.01%  java             [kernel.kallsyms]  [k] sysvec_apic_timer_interrupt
     2.81%     0.05%  LocalJobRunner   [kernel.kallsyms]  [k] alloc_pages_vma
     2.81%     0.04%  java             [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     2.75%     0.07%  java             [kernel.kallsyms]  [k] do_syscall_64
     2.53%     2.51%  java             [kernel.kallsyms]  [k] sync_regs
     2.45%     2.42%  java             [kernel.kallsyms]  [k] up_read
     2.26%     0.00%  java             [kernel.kallsyms]  [k] try_to_migrate
     2.21%     0.24%  java             [kernel.kallsyms]  [k] exit_to_user_mode_prepare
     2.20%     0.01%  LocalJobRunner   [kernel.kallsyms]  [k] filemap_get_pages
     2.02%     2.00%  java             [kernel.kallsyms]  [k] copy_page
     1.98%     0.02%  java             [kernel.kallsyms]  [k] __x64_sys_sched_yield
     1.96%     0.08%  java             [kernel.kallsyms]  [k] __alloc_pages
     1.93%     0.08%  java             [kernel.kallsyms]  [k] isolate_lru_page
     1.93%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] ondemand_readahead
     1.92%     0.01%  LocalJobRunner   [kernel.kallsyms]  [k] page_cache_ra_unbounded
     1.92%     0.24%  LocalJobRunner   [kernel.kallsyms]  [k] __mem_cgroup_charge
     1.90%     0.09%  java             [kernel.kallsyms]  [k] do_sched_yield
     1.86%     0.18%  java             [kernel.kallsyms]  [k] get_page_from_freelist
     1.83%     0.03%  LocalJobRunner   [kernel.kallsyms]  [k] alloc_pages
     1.83%     0.03%  java             [kernel.kallsyms]  [k] irqentry_exit
     1.80%     0.03%  LocalJobRunner   [kernel.kallsyms]  [k] migrate_misplaced_page
     1.80%     0.02%  java             [kernel.kallsyms]  [k] irqentry_exit_to_user_mode
     1.79%     0.02%  LocalJobRunner   [kernel.kallsyms]  [k] ext4_da_write_end
     1.78%     1.78%  java             [kernel.kallsyms]  [k] native_queued_spin_lock_slowpath
     1.76%     0.09%  LocalJobRunner   [kernel.kallsyms]  [k] generic_write_end
     1.74%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] cgroup_rstat_flush_irqsafe
     1.73%     0.35%  java             [kernel.kallsyms]  [k] try_to_migrate_one
     1.64%     0.00%  java             [kernel.kallsyms]  [k] __put_page
     1.61%     0.79%  java             [kernel.kallsyms]  [k] __count_memcg_events
     1.61%     0.03%  java             [kernel.kallsyms]  [k] schedule
     1.59%     0.01%  java             [kernel.kallsyms]  [k] migrate_page_copy
     1.58%     0.39%  java             [kernel.kallsyms]  [k] __schedule
     1.56%     0.17%  java             [kernel.kallsyms]  [k] migrate_page_states
     1.56%     0.00%  Sampler Reader   [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     1.55%     0.00%  Sampler Reader   [kernel.kallsyms]  [k] do_syscall_64
     1.55%     0.08%  java             [kernel.kallsyms]  [k] lock_page_lruvec_irq
     1.54%     0.05%  java             [kernel.kallsyms]  [k] __sysvec_apic_timer_interrupt
     1.50%     0.00%  Sampler Reader   [kernel.kallsyms]  [k] __x64_sys_read
     1.50%     0.00%  Sampler Reader   [kernel.kallsyms]  [k] ksys_read
     1.50%     0.00%  Sampler Reader   [kernel.kallsyms]  [k] vfs_read
     1.50%     0.00%  Sampler Reader   [kernel.kallsyms]  [k] new_sync_read
     1.50%     0.00%  Sampler Reader   [kernel.kallsyms]  [k] ext4_file_read_iter
     1.50%     0.00%  Sampler Reader   [kernel.kallsyms]  [k] generic_file_read_iter
     1.50%     0.02%  Sampler Reader   [kernel.kallsyms]  [k] filemap_read
     1.49%     0.05%  java             [kernel.kallsyms]  [k] hrtimer_interrupt
     1.49%     0.14%  LocalJobRunner   [kernel.kallsyms]  [k] migrate_pages
     1.48%     0.12%  java             [kernel.kallsyms]  [k] _raw_spin_lock_irq
     1.47%     0.23%  LocalJobRunner   [kernel.kallsyms]  [k] cgroup_rstat_flush_locked
     1.40%     1.39%  java             [kernel.kallsyms]  [k] clear_page_erms
     1.40%     0.02%  VM Thread        [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     1.40%     0.01%  LocalJobRunner   [kernel.kallsyms]  [k] workingset_refault
     1.38%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] mem_cgroup_flush_stats
     1.38%     1.10%  java             [kernel.kallsyms]  [k] cgroup_rstat_updated
     1.37%     0.01%  VM Thread        [kernel.kallsyms]  [k] do_syscall_64
     1.36%     0.12%  java             [kernel.kallsyms]  [k] mem_cgroup_migrate
     1.32%     0.01%  java             [kernel.kallsyms]  [k] __mem_cgroup_uncharge
     1.30%     0.00%  LocalJobRunner   [kernel.kallsyms]  [k] page_cache_async_ra
     1.30%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] do_syscall_64
     1.30%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] entry_SYSCALL_64_after_hwframe
     1.30%     0.04%  LocalJobRunner   [kernel.kallsyms]  [k] __mark_inode_dirty
     1.29%     0.96%  Sampler Reader   [kernel.kallsyms]  [k] copy_user_enhanced_fast_string
     1.29%     0.77%  LocalJobRunner   [kernel.kallsyms]  [k] __add_to_page_cache_locked
     1.29%     0.03%  java             [kernel.kallsyms]  [k] __hrtimer_run_queues
     1.28%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] vfs_read
     1.28%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] __x64_sys_read
     1.28%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] ksys_read
     1.28%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] new_sync_read
     1.28%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] ext4_file_read_iter
     1.28%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] generic_file_read_iter
     1.28%     0.00%  localfetcher#1   [kernel.kallsyms]  [k] filemap_read
